slug,marque,modele,année,prix_min,prix_max,prix_moy,confidence
land-rover-range-rover,Land Rover,Range Rover,2021,91800,124200,108000,100
land-rover-range-rover,Land Rover,Range Rover,2020,81600,110400,96000,100
land-rover-range-rover,Land Rover,Range Rover,2019,71400,96600,84000,100
land-rover-range-rover,Land Rover,Range Rover,2018,61200,82800,72000,100
land-rover-range-rover,Land Rover,Range Rover,2017,51850,70150,61000,100
land-rover-range-rover,Land Rover,Range Rover,2016,44200,59800,52000,100
land-rover-range-rover,Land Rover,Range Rover,2015,37825,51175,44500,100
land-rover-range-rover,Land Rover,Range Rover,2014,33150,44850,39000,100
land-rover-range-rover,Land Rover,Range Rover,2013,29325,39675,34500,100
land-rover-range-rover,Land Rover,Range Rover,2012,24650,33350,29000,100
land-rover-range-rover,Land Rover,Range Rover,2011,20825,28175,24500,100
land-rover-range-rover,Land Rover,Range Rover,2010,17850,24150,21000,100
land-rover-range-rover,Land Rover,Range Rover,2009,14875,20125,17500,100
land-rover-range-rover,Land Rover,Range Rover,2008,13430,18170,15800,100
land-rover-range-rover,Land Rover,Range Rover,2007,12070,16330,14200,100
land-rover-range-rover,Land Rover,Range Rover,2006,10625,14375,12500,100
land-rover-range-rover,Land Rover,Range Rover,2005,9180,12420,10800,100
land-rover-range-rover,Land Rover,Range Rover,2004,8075,10925,9500,100
land-rover-range-rover,Land Rover,Range Rover,2003,7565,10235,8900,100
land-rover-range-rover,Land Rover,Range Rover,2002,6970,9430,8200,100
mazda-cx-30,Mazda,CX-30,2026,33065,44735,38900,100
mazda-cx-30,Mazda,CX-30,2025,29920,40480,35200,100
mazda-cx-30,Mazda,CX-30,2024,27030,36570,31800,100
mazda-cx-30,Mazda,CX-30,2023,24140,32660,28400,100
mazda-cx-30,Mazda,CX-30,2022,21335,28865,25100,100
mazda-cx-30,Mazda,CX-30,2021,18955,25645,22300,100
mazda-cx-30,Mazda,CX-30,2020,16575,22425,19500,100
mazda-cx-30,Mazda,CX-30,2019,14620,19780,17200,100
mazda-mx-5,Mazda,MX-5,2026,38675,52325,45500,100
mazda-mx-5,Mazda,MX-5,2025,37230,50370,43800,100
mazda-mx-5,Mazda,MX-5,2024,35020,47380,41200,100
mazda-mx-5,Mazda,MX-5,2023,32725,44275,38500,100
mazda-mx-5,Mazda,MX-5,2022,30770,41630,36200,100
mazda-mx-5,Mazda,MX-5,2021,28730,38870,33800,100
mazda-mx-5,Mazda,MX-5,2020,26775,36225,31500,100
mazda-mx-5,Mazda,MX-5,2019,24820,33580,29200,100
mazda-mx-5,Mazda,MX-5,2018,23375,31625,27500,100
mazda-mx-5,Mazda,MX-5,2017,21930,29670,25800,100
mazda-mx-5,Mazda,MX-5,2016,20570,27830,24200,100
mazda-mx-5,Mazda,MX-5,2015,19380,26220,22800,100
mazda-mx-5,Mazda,MX-5,2014,17850,24150,21000,100
mazda-mx-5,Mazda,MX-5,2013,16575,22425,19500,100
mazda-mx-5,Mazda,MX-5,2012,15470,20930,18200,100
mazda-mx-5,Mazda,MX-5,2011,14365,19435,16900,100
mazda-mx-5,Mazda,MX-5,2010,13430,18170,15800,100
mazda-mx-5,Mazda,MX-5,2009,12665,17135,14900,100
mazda-mx-5,Mazda,MX-5,2008,11985,16215,14100,100
mazda-mx-5,Mazda,MX-5,2007,11390,15410,13400,100
mazda-mx-5,Mazda,MX-5,2006,10880,14720,12800,100
mazda-mx-5,Mazda,MX-5,2005,10285,13915,12100,100
mazda-mx-5,Mazda,MX-5,2004,9520,12880,11200,100
mazda-mx-5,Mazda,MX-5,2003,8840,11960,10400,100
mazda-mx-5,Mazda,MX-5,2002,8245,11155,9700,100
mazda-mx-5,Mazda,MX-5,2001,7735,10465,9100,100
mazda-mx-5,Mazda,MX-5,2000,7310,9890,8600,100
mazda-mx-5,Mazda,MX-5,1999,6970,9430,8200,100
mazda-mx-5,Mazda,MX-5,1998,6630,8970,7800,100
mazda-cx-5,Mazda,CX-5,2026,38675,52325,45500,100
mazda-cx-5,Mazda,CX-5,2025,36720,49680,43200,100
mazda-cx-5,Mazda,CX-5,2024,33830,45770,39800,100
mazda-cx-5,Mazda,CX-5,2023,30090,40710,35400,100
mazda-cx-5,Mazda,CX-5,2022,26520,35880,31200,100
mazda-cx-5,Mazda,CX-5,2021,23630,31970,27800,100
mazda-cx-5,Mazda,CX-5,2020,20655,27945,24300,100
mazda-cx-5,Mazda,CX-5,2019,18275,24725,21500,100
mazda-cx-5,Mazda,CX-5,2018,16320,22080,19200,100
mazda-cx-5,Mazda,CX-5,2017,14280,19320,16800,100
mazda-cx-5,Mazda,CX-5,2016,11985,16215,14100,100
mazda-cx-5,Mazda,CX-5,2015,10540,14260,12400,100
mazda-cx-5,Mazda,CX-5,2014,8670,11730,10200,100
mazda-cx-5,Mazda,CX-5,2013,7565,10235,8900,100
mazda-cx-5,Mazda,CX-5,2012,6630,8970,7800,100
mazda-cx-60,Mazda,CX-60,2026,56525,76475,66500,100
mazda-cx-60,Mazda,CX-60,2025,50830,68770,59800,100
mazda-cx-60,Mazda,CX-60,2024,43775,59225,51500,100
mazda-cx-60,Mazda,CX-60,2023,37570,50830,44200,100
mazda-cx-60,Mazda,CX-60,2022,32130,43470,37800,100
mazda-cx-7,Mazda,CX-7,2013,10115,13685,11900,100
mazda-cx-7,Mazda,CX-7,2012,9180,12420,10800,100
mazda-cx-7,Mazda,CX-7,2011,7990,10810,9400,100
mazda-cx-7,Mazda,CX-7,2010,6970,9430,8200,100
mazda-cx-7,Mazda,CX-7,2009,5780,7820,6800,100
mazda-cx-7,Mazda,CX-7,2008,4590,6210,5400,100
mazda-cx-7,Mazda,CX-7,2007,4165,5635,4900,100
mazda-cx-80,Mazda,CX-80,2026,57375,77625,67500,100
mazda-cx-80,Mazda,CX-80,2025,50320,68080,59200,100
mazda-cx-80,Mazda,CX-80,2024,44030,59570,51800,100
mazda-rx-8,Mazda,RX-8,2012,28900,39100,34000,100
mazda-rx-8,Mazda,RX-8,2011,26350,35650,31000,100
mazda-rx-8,Mazda,RX-8,2010,24225,32775,28500,100
mazda-rx-8,Mazda,RX-8,2009,22100,29900,26000,100
mazda-rx-8,Mazda,RX-8,2008,15725,21275,18500,100
mazda-rx-8,Mazda,RX-8,2007,13600,18400,16000,100
mazda-rx-8,Mazda,RX-8,2006,12325,16675,14500,100
mazda-rx-8,Mazda,RX-8,2005,11050,14950,13000,100
mazda-rx-8,Mazda,RX-8,2004,10370,14030,12200,100
mazda-rx-8,Mazda,RX-8,2003,9775,13225,11500,100
mercedes-benz-classe-c,Mercedes-Benz,Classe C,2026,63750,86250,75000,100
mercedes-benz-classe-c,Mercedes-Benz,Classe C,2025,58650,79350,69000,100
mercedes-benz-classe-c,Mercedes-Benz,Classe C,2024,52700,71300,62000,100
mercedes-benz-classe-c,Mercedes-Benz,Classe C,2023,46750,63250,55000,100
mercedes-benz-classe-c,Mercedes-Benz,Classe C,2022,41225,55775,48500,100
mercedes-benz-classe-c,Mercedes-Benz,Classe C,2021,36550,49450,43000,100
mercedes-benz-classe-c,Mercedes-Benz,Classe C,2020,32725,44275,38500,100
mercedes-benz-classe-c,Mercedes-Benz,Classe C,2019,29580,40020,34800,100
mercedes-benz-classe-c,Mercedes-Benz,Classe C,2018,26350,35650,31000,100
mercedes-benz-classe-c,Mercedes-Benz,Classe C,2017,23375,31625,27500,100
mercedes-benz-classe-c,Mercedes-Benz,Classe C,2016,20570,27830,24200,100
mercedes-benz-classe-c,Mercedes-Benz,Classe C,2015,18275,24725,21500,100
mercedes-benz-classe-c,Mercedes-Benz,Classe C,2014,16320,22080,19200,100
mercedes-benz-classe-c,Mercedes-Benz,Classe C,2013,14280,19320,16800,100
mercedes-benz-classe-c,Mercedes-Benz,Classe C,2012,12750,17250,15000,100
mercedes-benz-classe-c,Mercedes-Benz,Classe C,2011,11475,15525,13500,100
mercedes-benz-classe-c,Mercedes-Benz,Classe C,2010,10370,14030,12200,100
mercedes-benz-classe-c,Mercedes-Benz,Classe C,2009,9350,12650,11000,100
mercedes-benz-classe-c,Mercedes-Benz,Classe C,2008,8330,11270,9800,100
mercedes-benz-classe-c,Mercedes-Benz,Classe C,2007,7480,10120,8800,100
mercedes-benz-classe-c,Mercedes-Benz,Classe C,2006,6545,8855,7700,100
mercedes-benz-classe-c,Mercedes-Benz,Classe C,2005,5780,7820,6800,100
mercedes-benz-classe-c,Mercedes-Benz,Classe C,2004,5100,6900,6000,100
mercedes-benz-classe-c,Mercedes-Benz,Classe C,2003,4590,6210,5400,100
mercedes-benz-classe-c,Mercedes-Benz,Classe C,2002,4165,5635,4900,100
mercedes-benz-classe-c,Mercedes-Benz,Classe C,2001,3825,5175,4500,100
mercedes-benz-classe-c,Mercedes-Benz,Classe C,2000,3485,4715,4100,100
mercedes-benz-classe-c,Mercedes-Benz,Classe C,1999,3060,4140,3600,100
mercedes-benz-classe-c,Mercedes-Benz,Classe C,1998,2720,3680,3200,100
mercedes-benz-classe-c,Mercedes-Benz,Classe C,1997,2380,3220,2800,100
mercedes-benz-classe-c,Mercedes-Benz,Classe C,1996,2125,2875,2500,100
mercedes-benz-classe-c,Mercedes-Benz,Classe C,1995,1870,2530,2200,100
mercedes-benz-classe-c,Mercedes-Benz,Classe C,1994,1700,2300,2000,100
mercedes-benz-classe-c,Mercedes-Benz,Classe C,1993,1530,2070,1800,100
mercedes-benz-classe-glb,Mercedes-Benz,Classe GLB,2026,54570,73830,64200,100
mercedes-benz-classe-glb,Mercedes-Benz,Classe GLB,2025,50065,67735,58900,100
mercedes-benz-classe-glb,Mercedes-Benz,Classe GLB,2024,45390,61410,53400,100
mercedes-benz-classe-glb,Mercedes-Benz,Classe GLB,2023,40630,54970,47800,100
mercedes-benz-classe-glb,Mercedes-Benz,Classe GLB,2022,35275,47725,41500,100
mercedes-benz-classe-glb,Mercedes-Benz,Classe GLB,2021,30770,41630,36200,100
mercedes-benz-classe-glb,Mercedes-Benz,Classe GLB,2020,27030,36570,31800,100
mercedes-benz-classe-cle,Mercedes-Benz,Classe CLE,2026,71825,97175,84500,100
mercedes-benz-classe-cle,Mercedes-Benz,Classe CLE,2025,64770,87630,76200,100
mercedes-benz-classe-cle,Mercedes-Benz,Classe CLE,2024,55930,75670,65800,100
mercedes-benz-classe-cle,Mercedes-Benz,Classe CLE,2023,48025,64975,56500,100
mercedes-benz-classe-glc,Mercedes-Benz,Classe GLC,2026,77350,104650,91000,100
mercedes-benz-classe-glc,Mercedes-Benz,Classe GLC,2025,70975,96025,83500,100
mercedes-benz-classe-glc,Mercedes-Benz,Classe GLC,2024,63070,85330,74200,100
mercedes-benz-classe-glc,Mercedes-Benz,Classe GLC,2023,54825,74175,64500,100
mercedes-benz-classe-glc,Mercedes-Benz,Classe GLC,2022,44030,59570,51800,100
mercedes-benz-classe-glc,Mercedes-Benz,Classe GLC,2021,39525,53475,46500,100
mercedes-benz-classe-glc,Mercedes-Benz,Classe GLC,2020,34850,47150,41000,100
mercedes-benz-classe-glc,Mercedes-Benz,Classe GLC,2019,29920,40480,35200,100
mercedes-benz-classe-glc,Mercedes-Benz,Classe GLC,2018,24990,33810,29400,100
mercedes-benz-classe-glc,Mercedes-Benz,Classe GLC,2017,21930,29670,25800,100
mercedes-benz-classe-glc,Mercedes-Benz,Classe GLC,2016,19125,25875,22500,100
mercedes-benz-classe-glc,Mercedes-Benz,Classe GLC,2015,16830,22770,19800,100
mercedes-benz-classe-gls,Mercedes-Benz,Classe GLS,2026,152150,205850,179000,100
mercedes-benz-classe-gls,Mercedes-Benz,Classe GLS,2025,139825,189175,164500,100
mercedes-benz-classe-gls,Mercedes-Benz,Classe GLS,2024,124100,167900,146000,100
mercedes-benz-classe-gls,Mercedes-Benz,Classe GLS,2023,109565,148235,128900,100
mercedes-benz-classe-gls,Mercedes-Benz,Classe GLS,2022,95625,129375,112500,100
mercedes-benz-classe-gls,Mercedes-Benz,Classe GLS,2021,82280,111320,96800,100
mercedes-benz-classe-gls,Mercedes-Benz,Classe GLS,2020,71570,96830,84200,100
mercedes-benz-classe-gls,Mercedes-Benz,Classe GLS,2019,58225,78775,68500,100
mercedes-benz-classe-gls,Mercedes-Benz,Classe GLS,2018,45390,61410,53400,100
mercedes-benz-classe-gls,Mercedes-Benz,Classe GLS,2017,38930,52670,45800,100
mercedes-benz-classe-gls,Mercedes-Benz,Classe GLS,2016,33320,45080,39200,100
mercedes-benz-classe-gls,Mercedes-Benz,Classe GLS,2015,29325,39675,34500,100
mercedes-benz-classe-g,Mercedes-Benz,Classe G,2026,182750,247250,215000,100
mercedes-benz-classe-g,Mercedes-Benz,Classe G,2025,176800,239200,208000,100
mercedes-benz-classe-g,Mercedes-Benz,Classe G,2024,168300,227700,198000,100
mercedes-benz-classe-g,Mercedes-Benz,Classe G,2023,157250,212750,185000,100
mercedes-benz-classe-g,Mercedes-Benz,Classe G,2022,146200,197800,172000,100
mercedes-benz-classe-g,Mercedes-Benz,Classe G,2021,135150,182850,159000,100
mercedes-benz-classe-g,Mercedes-Benz,Classe G,2020,125800,170200,148000,100
mercedes-benz-classe-g,Mercedes-Benz,Classe G,2019,118150,159850,139000,100
mercedes-benz-classe-g,Mercedes-Benz,Classe G,2018,108800,147200,128000,100
mercedes-benz-classe-g,Mercedes-Benz,Classe G,2017,97750,132250,115000,100
mercedes-benz-classe-g,Mercedes-Benz,Classe G,2016,91800,124200,108000,100
mercedes-benz-classe-g,Mercedes-Benz,Classe G,2015,86700,117300,102000,100
mercedes-benz-classe-g,Mercedes-Benz,Classe G,2014,81600,110400,96000,100
mercedes-benz-classe-g,Mercedes-Benz,Classe G,2013,77350,104650,91000,100
mercedes-benz-classe-g,Mercedes-Benz,Classe G,2012,73525,99475,86500,100
mercedes-benz-classe-g,Mercedes-Benz,Classe G,2011,69700,94300,82000,100
mercedes-benz-classe-g,Mercedes-Benz,Classe G,2010,66300,89700,78000,100
mercedes-benz-classe-g,Mercedes-Benz,Classe G,2009,63325,85675,74500,100
mercedes-benz-classe-g,Mercedes-Benz,Classe G,2008,60350,81650,71000,100
mercedes-benz-classe-g,Mercedes-Benz,Classe G,2007,57375,77625,67500,100
mercedes-benz-classe-g,Mercedes-Benz,Classe G,2006,54400,73600,64000,100
mercedes-benz-classe-g,Mercedes-Benz,Classe G,2005,51850,70150,61000,100
mercedes-benz-classe-g,Mercedes-Benz,Classe G,2004,49725,67275,58500,100
mercedes-benz-classe-g,Mercedes-Benz,Classe G,2003,47600,64400,56000,100
mercedes-benz-classe-g,Mercedes-Benz,Classe G,2002,45475,61525,53500,100
mercedes-benz-classe-g,Mercedes-Benz,Classe G,2001,43350,58650,51000,100
mercedes-benz-classe-g,Mercedes-Benz,Classe G,2000,40800,55200,48000,100
mercedes-benz-classe-g,Mercedes-Benz,Classe G,1999,39525,53475,46500,100
mercedes-benz-classe-g,Mercedes-Benz,Classe G,1998,37400,50600,44000,100
mercedes-benz-classe-g,Mercedes-Benz,Classe G,1997,36125,48875,42500,100
mercedes-benz-classe-g,Mercedes-Benz,Classe G,1996,34850,47150,41000,100
mercedes-benz-classe-g,Mercedes-Benz,Classe G,1995,33830,45770,39800,100
mercedes-benz-classe-g,Mercedes-Benz,Classe G,1994,32470,43930,38200,100
mercedes-benz-classe-g,Mercedes-Benz,Classe G,1993,31875,43125,37500,100
mercedes-benz-classe-g,Mercedes-Benz,Classe G,1992,30600,41400,36000,100
mercedes-benz-classe-g,Mercedes-Benz,Classe G,1991,29920,40480,35200,100
mercedes-benz-classe-g,Mercedes-Benz,Classe G,1990,29325,39675,34500,100
mercedes-benz-classe-e,Mercedes-Benz,Classe E,2026,81600,110400,96000,100
mercedes-benz-classe-e,Mercedes-Benz,Classe E,2025,75225,101775,88500,100
mercedes-benz-classe-e,Mercedes-Benz,Classe E,2024,67150,90850,79000,100
mercedes-benz-classe-e,Mercedes-Benz,Classe E,2023,58225,78775,68500,100
mercedes-benz-classe-e,Mercedes-Benz,Classe E,2022,45900,62100,54000,100
mercedes-benz-classe-e,Mercedes-Benz,Classe E,2021,40375,54625,47500,100
mercedes-benz-classe-e,Mercedes-Benz,Classe E,2020,35020,47380,41200,100
mercedes-benz-classe-e,Mercedes-Benz,Classe E,2019,30430,41170,35800,100
mercedes-benz-classe-e,Mercedes-Benz,Classe E,2018,26775,36225,31500,100
mercedes-benz-classe-e,Mercedes-Benz,Classe E,2017,23630,31970,27800,100
mercedes-benz-classe-e,Mercedes-Benz,Classe E,2016,20825,28175,24500,100
mercedes-benz-classe-e,Mercedes-Benz,Classe E,2015,18530,25070,21800,100
mercedes-benz-classe-e,Mercedes-Benz,Classe E,2014,16575,22425,19500,100
mercedes-benz-classe-e,Mercedes-Benz,Classe E,2013,15130,20470,17800,100
mercedes-benz-classe-e,Mercedes-Benz,Classe E,2012,13515,18285,15900,100
mercedes-benz-classe-e,Mercedes-Benz,Classe E,2011,12070,16330,14200,100
mercedes-benz-classe-e,Mercedes-Benz,Classe E,2010,10880,14720,12800,100
mercedes-benz-classe-e,Mercedes-Benz,Classe E,2009,9775,13225,11500,100
mercedes-benz-classe-e,Mercedes-Benz,Classe E,2008,8330,11270,9800,100
mercedes-benz-classe-e,Mercedes-Benz,Classe E,2007,7480,10120,8800,100
mercedes-benz-classe-e,Mercedes-Benz,Classe E,2006,6715,9085,7900,100
mercedes-benz-classe-e,Mercedes-Benz,Classe E,2005,6035,8165,7100,100
mercedes-benz-classe-e,Mercedes-Benz,Classe E,2004,5440,7360,6400,100
mercedes-benz-classe-e,Mercedes-Benz,Classe E,2003,4930,6670,5800,100
mercedes-benz-classe-e,Mercedes-Benz,Classe E,2002,4420,5980,5200,100
mercedes-benz-classe-e,Mercedes-Benz,Classe E,2001,3740,5060,4400,100
mercedes-benz-classe-e,Mercedes-Benz,Classe E,2000,3485,4715,4100,100
mercedes-benz-classe-e,Mercedes-Benz,Classe E,1999,3230,4370,3800,100
mercedes-benz-classe-e,Mercedes-Benz,Classe E,1998,3060,4140,3600,100
mercedes-benz-classe-e,Mercedes-Benz,Classe E,1997,2890,3910,3400,100
mercedes-benz-classe-e,Mercedes-Benz,Classe E,1996,2720,3680,3200,100
mercedes-benz-classe-e,Mercedes-Benz,Classe E,1995,3825,5175,4500,100
mercedes-benz-classe-e,Mercedes-Benz,Classe E,1994,7820,10580,9200,100
mercedes-benz-classe-e,Mercedes-Benz,Classe E,1993,7225,9775,8500,100
mercedes-benz-classe-e,Mercedes-Benz,Classe E,1992,6630,8970,7800,100
mercedes-benz-classe-e,Mercedes-Benz,Classe E,1991,6120,8280,7200,100
mercedes-benz-classe-e,Mercedes-Benz,Classe E,1990,5780,7820,6800,100
mercedes-benz-classe-e,Mercedes-Benz,Classe E,1989,5440,7360,6400,100
mercedes-benz-classe-e,Mercedes-Benz,Classe E,1988,5185,7015,6100,100
mercedes-benz-classe-e,Mercedes-Benz,Classe E,1987,4930,6670,5800,100
mercedes-benz-classe-e,Mercedes-Benz,Classe E,1986,4760,6440,5600,100
mercedes-benz-classe-e,Mercedes-Benz,Classe E,1985,4590,6210,5400,100
mercedes-benz-classe-e,Mercedes-Benz,Classe E,1984,4420,5980,5200,100
mercedes-benz-classe-gle,Mercedes-Benz,Classe GLE,2026,112200,151800,132000,100
mercedes-benz-classe-gle,Mercedes-Benz,Classe GLE,2025,100300,135700,118000,100
mercedes-benz-classe-gle,Mercedes-Benz,Classe GLE,2024,86700,117300,102000,100
mercedes-benz-classe-gle,Mercedes-Benz,Classe GLE,2023,75650,102350,89000,100
mercedes-benz-classe-gle,Mercedes-Benz,Classe GLE,2022,65450,88550,77000,100
mercedes-benz-classe-gle,Mercedes-Benz,Classe GLE,2021,57800,78200,68000,100
mercedes-benz-classe-gle,Mercedes-Benz,Classe GLE,2020,50150,67850,59000,100
mercedes-benz-classe-gle,Mercedes-Benz,Classe GLE,2019,44200,59800,52000,100
mercedes-benz-classe-gle,Mercedes-Benz,Classe GLE,2018,33150,44850,39000,100
mercedes-benz-classe-gle,Mercedes-Benz,Classe GLE,2017,28050,37950,33000,100
mercedes-benz-classe-gle,Mercedes-Benz,Classe GLE,2016,23800,32200,28000,100
mercedes-benz-classe-gle,Mercedes-Benz,Classe GLE,2015,20825,28175,24500,100
mercedes-benz-classe-s,Mercedes-Benz,Classe S,2026,154700,209300,182000,100
mercedes-benz-classe-s,Mercedes-Benz,Classe S,2025,140250,189750,165000,100
mercedes-benz-classe-s,Mercedes-Benz,Classe S,2024,120700,163300,142000,100
mercedes-benz-classe-s,Mercedes-Benz,Classe S,2023,106250,143750,125000,100
mercedes-benz-classe-s,Mercedes-Benz,Classe S,2022,91800,124200,108000,100
mercedes-benz-classe-s,Mercedes-Benz,Classe S,2021,78200,105800,92000,100
mercedes-benz-classe-s,Mercedes-Benz,Classe S,2020,66300,89700,78000,100
mercedes-benz-classe-s,Mercedes-Benz,Classe S,2019,51850,70150,61000,100
mercedes-benz-classe-s,Mercedes-Benz,Classe S,2018,45050,60950,53000,100
mercedes-benz-classe-s,Mercedes-Benz,Classe S,2017,39525,53475,46500,100
mercedes-benz-classe-s,Mercedes-Benz,Classe S,2016,34850,47150,41000,100
mercedes-benz-classe-s,Mercedes-Benz,Classe S,2015,31025,41975,36500,100
mercedes-benz-classe-s,Mercedes-Benz,Classe S,2014,27200,36800,32000,100
mercedes-benz-classe-s,Mercedes-Benz,Classe S,2013,24225,32775,28500,100
mercedes-benz-classe-s,Mercedes-Benz,Classe S,2012,18275,24725,21500,100
mercedes-benz-classe-s,Mercedes-Benz,Classe S,2011,16320,22080,19200,100
mercedes-benz-classe-s,Mercedes-Benz,Classe S,2010,14875,20125,17500,100
mercedes-benz-classe-s,Mercedes-Benz,Classe S,2009,13430,18170,15800,100
mercedes-benz-classe-s,Mercedes-Benz,Classe S,2008,12070,16330,14200,100
mercedes-benz-classe-s,Mercedes-Benz,Classe S,2007,11475,15525,13500,100
mercedes-benz-classe-s,Mercedes-Benz,Classe S,2006,10880,14720,12800,100
mercedes-benz-classe-s,Mercedes-Benz,Classe S,2005,9775,13225,11500,100
mercedes-benz-classe-s,Mercedes-Benz,Classe S,2004,7820,10580,9200,100
mercedes-benz-classe-s,Mercedes-Benz,Classe S,2003,7225,9775,8500,100
mercedes-benz-classe-s,Mercedes-Benz,Classe S,2002,6630,8970,7800,100
mercedes-benz-classe-s,Mercedes-Benz,Classe S,2001,6120,8280,7200,100
mercedes-benz-classe-s,Mercedes-Benz,Classe S,2000,5780,7820,6800,100
mercedes-benz-classe-s,Mercedes-Benz,Classe S,1999,5525,7475,6500,100
mercedes-benz-classe-s,Mercedes-Benz,Classe S,1998,10625,14375,12500,100
mercedes-benz-classe-s,Mercedes-Benz,Classe S,1997,16320,22080,19200,100
mercedes-benz-classe-s,Mercedes-Benz,Classe S,1996,15130,20470,17800,100
mercedes-benz-classe-s,Mercedes-Benz,Classe S,1995,14025,18975,16500,100
mercedes-benz-classe-s,Mercedes-Benz,Classe S,1994,12920,17480,15200,100
mercedes-benz-classe-s,Mercedes-Benz,Classe S,1993,12325,16675,14500,100
mercedes-benz-classe-s,Mercedes-Benz,Classe S,1992,11900,16100,14000,100
mercedes-benz-classe-s,Mercedes-Benz,Classe S,1991,15725,21275,18500,100
mercedes-benz-classe-s,Mercedes-Benz,Classe S,1990,20400,27600,24000,100
mercedes-benz-classe-s,Mercedes-Benz,Classe S,1989,19125,25875,22500,100
mercedes-benz-classe-s,Mercedes-Benz,Classe S,1988,17850,24150,21000,100
mercedes-benz-classe-s,Mercedes-Benz,Classe S,1987,16575,22425,19500,100
mercedes-benz-classe-s,Mercedes-Benz,Classe S,1986,15470,20930,18200,100
mercedes-benz-classe-s,Mercedes-Benz,Classe S,1985,14875,20125,17500,100
mercedes-benz-classe-s,Mercedes-Benz,Classe S,1984,13600,18400,16000,100
mercedes-benz-classe-s,Mercedes-Benz,Classe S,1983,12920,17480,15200,100
mercedes-benz-classe-s,Mercedes-Benz,Classe S,1982,12325,16675,14500,100
mercedes-benz-classe-s,Mercedes-Benz,Classe S,1981,11900,16100,14000,100
mercedes-benz-classe-s,Mercedes-Benz,Classe S,1980,13175,17825,15500,100
mercedes-benz-classe-s,Mercedes-Benz,Classe S,1979,13600,18400,16000,100
mercedes-benz-classe-s,Mercedes-Benz,Classe S,1978,15725,21275,18500,100
mercedes-benz-classe-s,Mercedes-Benz,Classe S,1977,15300,20700,18000,100
mercedes-benz-classe-s,Mercedes-Benz,Classe S,1976,14620,19780,17200,100
mercedes-benz-classe-s,Mercedes-Benz,Classe S,1975,14025,18975,16500,100
mercedes-benz-classe-s,Mercedes-Benz,Classe S,1974,13430,18170,15800,100
mercedes-benz-classe-s,Mercedes-Benz,Classe S,1973,12920,17480,15200,100
mercedes-benz-classe-s,Mercedes-Benz,Classe S,1972,12325,16675,14500,100
mercedes-benz-classe-sl,Mercedes-Benz,Classe SL,2026,174250,235750,205000,100
mercedes-benz-classe-sl,Mercedes-Benz,Classe SL,2025,159800,216200,188000,100
mercedes-benz-classe-sl,Mercedes-Benz,Classe SL,2024,146200,197800,172000,100
mercedes-benz-classe-sl,Mercedes-Benz,Classe SL,2023,134300,181700,158000,100
mercedes-benz-classe-sl,Mercedes-Benz,Classe SL,2022,123250,166750,145000,100
mercedes-benz-classe-sl,Mercedes-Benz,Classe SL,2020,75650,102350,89000,100
mercedes-benz-classe-sl,Mercedes-Benz,Classe SL,2019,69700,94300,82000,100
mercedes-benz-classe-sl,Mercedes-Benz,Classe SL,2018,63750,86250,75000,100
mercedes-benz-classe-sl,Mercedes-Benz,Classe SL,2017,57800,78200,68000,100
mercedes-benz-classe-sl,Mercedes-Benz,Classe SL,2016,51850,70150,61000,100
mercedes-benz-classe-sl,Mercedes-Benz,Classe SL,2015,45900,62100,54000,100
mercedes-benz-classe-sl,Mercedes-Benz,Classe SL,2014,41650,56350,49000,100
mercedes-benz-classe-sl,Mercedes-Benz,Classe SL,2013,38675,52325,45500,100
